ID	sentiment	sentence
3675	 	-- farrah fawcett dies of cancer at 62 - abc news URL (via @
3676	 	i have been unsuccessfully trying to study for eit exam for many months now. today is no different. 
3677	 	@ awe that's craappy hmm.. i'll tell you friday (; ?? omg i hate thunder haha !
3678	 	good night here in the philippines and good morning to the other side of the world. 
3679	 	just finished eating breakfast with jayson, steph, and maria. :] now.. gettin ready for the graduation practice. 
3680	 	is exhausted... 
3681	 	@ l0l isn't it the best! i swear i've seen every episode 
3682	 	i was just introduced to blues metal - URL
3683	 	good morning everyone! i hope you take some time to be outside &amp; soak in the beautiful morning before starting work. 
3684	 	no more summer dance team practices... ever... in my life... sad day 
3685	 	had an injection today. not fun the rrst of the school day has been good. tonight i am going dancing yey 
3686	 	@ lol. i c. u mightve been able to find a lone banana or apple. 
3687	 	@ haha all the nicknames ppl cal me.heyy in nz im still known as gosip girl...the drama queen n the dumbblonde im 1 of a kind 
3688	 	starving. someone please bring me something to eat 
3689	 	can i go back to sleep plz ?? 
3690	 	@ : i've been sick, but now i'm getting better... nice to see you here too! 
3691	 	it is a good weather out today, we should chill, but first, come to broadway with me anyonee ?!
3692	 	finished school for the rest of my life. summer has now started 
3693	 	feeling sad today 
3694	 	@ oh snap i'm all over that! i'll just get some breakfast in that case 
3695	 	nothing 
3696	 	so sad to hear about farrah fawcett 
3697	 	@ it's going to be total metal! 
3698	 	@ oh, haha. must be an exciting meeting if you are twittering through it 
3699	 	@ severin was excellent when motivated. just a shame i only seen him motivated about 6 times in his last two years 
3700	 	@ that's awesome, yoon! pretty cool to reune with both hillary and madeline every 5 years, no? 
3701	 	btw today is the last day of school ! , next year grade 8 bby! might go swimming after school with erin and hope :'d
3702	 	@ no, i feel horrible because i know i'm constantly bugging with my music and tech probs. 
3703	 	@ that cracked me up. basically, if you want to feel great about yourself, go to an amusement park.
3704	 	small attempt to a portfolio up @ URL - check it out 
3705	 	@ we get low carb stuff too. one of our humans has diabetes 
3706	 	another beautiful and wonderful day ahead of us. thanks god 
3707	 	says, &quot;thanks for all the calls again today! we loading a good topic for ya to discuss tomorrow....&quot; 
3708	 	farrah fawcett has passed away may she rest in peace.
3709	 	@ i don't i had one random shift last night at aritzia thoughh
3710	 	@ باشه دیگه اسم نمی زنم
3711	 	late great....solo. listen up! proud mary URL
3712	 	is looking forward to seeing boyzone tonight at the nia arena 
3713	 	@ its very sad about farrah i'm sorry about your kitty too, i know how that feels.
3714	 	@ it doesn't work on my pc 
3715	 	@ been there done that regarding windows 7 ultimate, just want to know how much to upgrade from win 7 basic is win 7 rocks!
3716	 	@ @ i dont think i'm going to go to duluth. 
3717	 	trying to think of vid ideas 
3718	 	love is in the air &lt;3
3719	 	is still on the job hunt, plus this heat, man my life is really at a stand still 
3720	 	@ me either. i don't like it here outside of the loop! 
3721	 	@ skip the aquarium and check out these fish a lot cheaper lol URL
3722	 	writing...in my mind. 
3723	 	@ you are! btw send me an email. want to do that &quot;non-wedding&quot; meetup to talk about ideas marni@creativecustomcardboxes.com
3724	 	simple stunning~ portion of proceeds go to st. judes URL 
3725	 	so hungry.. and my mom wants us to go out somewhere with @ but shes doing school, and then theres practice! 
3726	 	good cinema exam!! 
3727	 	happy birthday to my man @ add my nigga and wish him a happy birthday... he likes rum &amp; coke.... 
3728	 	@ hey now im an itt tech grad 
3729	 	once again im waking up earlier than i need to but not getting enough sleep whyy cant i go back to bed 
3730	 	there aren't enough hours in a day-im a sad panda 
3731	 	are you ready for your mojo makeover? ask me for details 
3732	 	its just so sad that the people fighting cancer that have hope and drive, can't win. farrah reminds me of my dad that way. 
3733	 	not feeling good at all 
3734	 	aw, damn. first ed mcmahon, now farrah. 
3735	 	rockies lost again 
3736	 	@ i might watch it at lunch time. 
3737	 	love being able to stay at home with my kids...homework time. helping one improve reading and the other learn to read!! 
3738	 	getting the movie crybaby for someone that wants it for some unknown reason 
3739	 	just woke upp, luke has to work making eggs!
3740	 	our new featured bloggers are now on our site URL pediatrician and obgyn contributors coming soon! we're growing 
3741	 	@ yes please jason 
3742	 	@ enjoy! hope you're having a smooth flight and not twittering in the sky 
3743	 	taking a twit break...a lil blown about my boss...but i still have a job! god is good
3744	 	@ do what? not talk to me for a while? its ok. i'll give you time. =\ but have a good day. i'll tweet you later 
3745	 	yo, morninn! didn't go to sleep until latee i can never sleep in in my room! fml
3746	 	@ 3 days and counting i haven't downloaded any paid apps yet, but i've snagged the free ones i've heard good things about.
3747	 	brewrat's illiterate guy died of bacterial meningitis. i was a fan of that radio show then. 
3748	 	i watch @ the concert experience again. many scenes were cut. its like the one i watched was an extended version. not in 3d 
3749	 	broke down and got a rogers hd box to go along with the 50 inch plasma and blu-ray. why would anyone leave the house an hd potato
3750	 	taking a lil nap nap b4 i head off to wrk 
3751	 	how was i to know id miss you? shut up britney spears...lol
3752	 	crashed out on the bed with my dogs. is this heaven? 
3753	 	@ never thought they were going to change the entrance marking scheme so fast 
3754	 	works hard to get every tune perfectly! i have to work in a stupid store in july! will not have much time for music! 
3755	 	@ that was a fantastic contest, and i thought your entry was top notch 
3756	 	hiya @ ,, whats, new ?? ,, miss you 
3757	 	finally! the space Сakes are on twitter! welcome, guys ??аконец-то! the space Сakes теперь и в Твитере! Добро пожаловать, друзь?? 
3758	 	@ 17&quot;?! hope you dont plan on traveling with that one... im happy with my 15&quot;. 
3759	 	yay!! i finish the school summer
3760	 	@ it was ah very small slice.. i'm working out tomorrow 
3761	 	@ i use a fan, but it's giving me chapped lips 
3762	 	working til 2pm. ugh i feel bleh... -cherie &lt;&gt;&lt;
3763	 	@ waa, suerte con eso! 
3764	 	@ my sis just got an iphone. i hope when i get job i can get one by fall. would be awesome! 
3765	 	@ i couldn't meet you guys last night cause some random guy started yelling at me about how i couldn't stand there. haha
3766	 	im on on question 4 on the spanish orals, it takes too long. 
3767	 	all the managers are gone today!! yay! i think i kind of miss them all 
3768	 	@ aww, we missed you? 
3769	 	@ :o tis all i know to 
3770	 	@ no prob have also put link on fb. might be worth you contacting @ for a mention on the site?
3771	 	i already miss my baby 
3772	 	@ poor ryan o'neal. he's got to be heart broken. 
3773	 	@ lmk how it goes! i can't watch it 
3774	 	everything reminds me of you 
3775	 	thinking about lunch.....yeah.. thinking 
3776	 	@ hopefully, my future phone. but i doubt it. it's a high-end company, so it will likely be 3 or 4 times more expensive.
3777	 	@ very sad melissa she is in heaven....a real angel now xoxo 
3778	 	@ pretty much sums up my take on it too... i truly appreciated the fast service - i'm in any day but monday 
3779	 	@ i have lots of new insights on community...you just never ask me 
3780	 	@ &quot;sunny day in prescot&quot; is that not an oxymoron 
3781	 	i'm not happy.... why? 
3782	 	@ it was ok. not better than the miami elite events. 
3783	 	grr. why is it soo hot.. they pools too cold to go in 
3784	 	@ yeah i'm being an ass today 
3785	 	@ good way to look at it, honestly. but sometimes its comforting just to know the meds are there if you need them. 
3786	 	nice out, but if i am going to leave here at 6am for a hike, i probably should at some point, pack for tomorrow! 
3787	 	URL - luvery flowers 
3788	 	@ - links are welcome, you can even link to relevant articles on your blog. you help me, i help you. 
3789	 	we will miss you farrah! 
3790	 	@ g-l-a-d you like em! they are my faves! 
3791	 	@ yeah, pretty much. its a video call with sound and everyting and its free i use it 2 tlk 2 my friend in america
3792	 	@ hahaha.. it's okay bro as long as u got money comin' at ya 
3793	 	@ hey is the site down? it wont load for me... also if your still offering that free hosting... thanks 
3794	 	@ who will i stay with? haha, dude pls put me w someone that can help me look cute cause i dunno how to do my hair haha 
3795	 	@ hahah i've already got my white one and green one in the wash. i for some reason can't find the rest... 
3796	 	i just voted for demi, miley, the jobros and seleenaa hope demi'll get one that miley'll get one is pretty sure 
3797	 	today must be 'take your daughter to the gynecologist day' and 'family day at the ob/gyn'. what's with all the families in here? 
3798	 	i am so excited! when mom gets home from work she's going to take me to target so i can buy lvatt 
3799	 	very sad about farrah fawcett people shouldn't have to die from cancer anymore, let's please find a cure!! :-/
3800	 	my tv is not working 
3801	 	@ happy birthday, alice!! 
3802	 	@ a ha ha, well ii'm sure @ could at least take on a 10-year-old.........well, at scene it at least 
3803	 	@ sweet, i can't wait, more reading for me over the week n the beta program rocks, half my reading list is in beta ;)
3804	 	i'm a freshman again. learning how to read my schedule. hahah mostly just missing math for @ 
3805	 	@ just dm'd you back...iove it! 
3806	 	inbox: empty 
3807	 	going to my friend adenike's going away partyy. i'm gonna miss herr. 
3808	 	wats good my twiggas..just wakin up gttin ready...anotha day anotha dolla $$ $$ i'm locked in!!
3809	 	@ i know! loved it! too bad i just finished work couldn't fully enjoy it ! i'm good how are you? x
3810	 	don't have money to buy guilty pleasure, hannah montana the movie soundtrack and lines, vines and trying times. i'm sick 
3811	 	i dont think my replies work 
3812	 	i miss my best friend already 
3813	 	@ did your friends enjoy it? 
3814	 	r.i.p. farrah fawcett i knw how her son is feeling *tears*
3815	 	today wasn't a bad trading day, wasn't great either. 
3816	 	a very belated apology is in order to all my fine twitter friends for the #followfriday mentions. the sincerest of thank yous to you all 
3817	 	@ well, i'm always interested in free books! #spectra100
3818	 	@ i haven't been on in days sweetie, i just started tweeting. resting trying to get rid of a mean headache 
3819	 	@ jeans are lookin good, so do the pictures! i'm browsin through the gilt site right now, haha 
3820	 	@ i hope it all goes well for you at the dr. today 
3821	 	@ then stop headbanging? and i'm alright thanks. home with the cat until tom and matt come home. you?
3822	 	@ am sure he'll get &quot;there&quot; in time... and yes i miss chris (old adam) so much he was very good n attractive 
3823	 	it won't rain anymore. 
3824	 	@ are you coming online? got nobody to talk to 
3825	 	@ lol she's being modest 
3826	 	@ thank you!! 
3827	 	@ oh tom, why do you never reply me? i'll kill you someday 
3828	 	@ no ... you basically just told me im gonna die!
3829	 	i'm at campus. last summer, was the best. too bad my fuffy buns, vanessa can't go this year i miss my friend in asia 
3830	 	r.i.p farrah fawcett..you will be missed our hearts go out to your family, friends, and loved ones...
3831	 	time mag online is very interesting. watching videos this morning. enjoying free content... while it lasts. 
3832	 	volleyball hurts........... 
3833	 	i am home alone.. no kids, all by my lonesome self 
3834	 	i watched the notebook, i love it !, it is my favourite film ever ! it made me cry so much. i would marry it if i could - i'm joking lol 
3835	 	@ you guys drinking? and you're on twitter?
3836	 	last day at the beach 
3837	 	watching law &amp; order: criminal intent and listening to 'take on me'. such a lovely combination 
3838	 	@ i love ikea! i still go to socal to shop but wait for them to deliver items to me in lv. 
3839	 	just finished spanish provincial but i can't leave for another hour gym time after!
3840	 	wishes she was on another session 
3841	 	@ yes, from that day i am treating my camera as if it is a baby. i hold it and i always think of it first when out and about 
3842	 	@ i keep trying to enter, but keep getting a drupal off-line error when i submit it 
3843	 	@ lol that would be the best! 
3844	 	wow... i actually learnt something from revising... physics is shit 
3845	 	@ lol well people say you can get the swine flu the same way as getting the regular flu. but i will be bringing masks and such 
3846	 	my facebook got hacked and started sending viruses to all my friends so dont open weird links from me 
3847	 	running a gcd of a sample .... and twittering 
3848	 	@ oatmeal shampoo is gd for ur coat n skin darling. *sayang sayang*
3849	 	@ being (intentionally) car-free for 8 years has nurtured my hermit side. 
3850	 	my sister can never do anything with me. she pisses me off so much. 
3851	 	hi ho! hi ho! it's off to work we go! house move out: final day. down to the wire!! #fb
3852	 	@ what u got in mind for lunch? cuz i'm hungry too! need to get something eat..
3853	 	@ haha! nope, but why does this make us silly?! 
3854	 	farrah fawcett has died i'm going to go watch charlie angels!
3855	 	@ just off home now, but will pick it up am. cheers 
3856	 	@ oh so good luck to you! i'm from greece! and you? 
3857	 	mornin folks.@ home w crunch 2day while @ earns sum money need 2 meditate this morning. my sister's testing me already :-/
3858	 	URL - party invites 
3859	 	@ get well soon. canadian history needs you. 
3860	 	@ haven't been too well. appreciate the concern. 
3861	 	welcome on board new followers! appreciate your following see the world largest trimaran URL
3862	 	so nice out today ^-^ &amp; it's my grandma's b-day gonna go to the best restauraut i have ever been 2 
3863	 	@ thanks! yeah like i mentioned, was fun how is your day looking?
3864	 	@ prayers to her family during this hard time ! 
3865	 	URL - bring on summer 
3866	 	@ you're surprised?! have you been to baltimore?? 
3867	 	so sad about farrah fawcett! been watching charlies angels on youtube for a while... finished season 1 a few days ago- it was her only.
3868	 	drinking my foldgers and watching the news may chill out by the pool later 
3869	 	i made the little green peace sign on my avatar. i posted it on my blog - feel free to use it URL #iranelection
3870	 	@ am grand thanks. cool get urself out and enjoy! dinny work too hard 
3871	 	@ - i think i actually owned a pair (i wnt mention the brand name and embarss myself lol) 
3872	 	god i love geneseo. eating aunt cookies on front porch at main cuz i already gave ali my keys haha
3873	 	@ how did u think u did ?!?! 
3874	 	@ i want to come to ny soo bad... alright forget im coming
3875	 	depressed at home thinking about the long days work ive got tommorrow 
3876	 	@ i shall miss you if i haz no interwebz. 
3877	 	@ long story 
3878	 	needs to find a happy place.. rubbish day 
3879	 	@ jaja just a little =p support #freeiran #iranelection get #green #green is life (via @ )
3880	 	eating . i want back - baby, it's fact 
3881	 	@ i got it!! not listening to it yet, waiting for the perfect moment.&lt;3 i wanna sit on a hill with a view and listen to it.
3882	 	got bited by some kinda bug in the pool 
3883	 	@ aw it doesn't dvr... it's online only at URL sorry it streams only only.
3884	 	@ she needs to spend more time over here i'd kill to see her christmas show, i need to get my ass over to ny for it one year
3885	 	just had my last singing lesson after my vacation im starting guitar lessons so thats gonna be cool.
3886	 	just learned that the hockey area is now filled with stupid cars.
3887	 	@ tear. oh that saddens me. i'll just have to buy it online i suppose.
3888	 	@ better take a brolly with you just in case - i may be reckless and impulsive but i'm not stupid ;) x
3889	 	rip farrah what a shame. i may feather my hair tonight in your honor.
3890	 	@ yes, i think so. we got in free w/their here's to heros program. e had a blast!! loved the pengiuns &amp; bay of play 
3891	 	thanks sis for making my day. 
3892	 	@ i agree....made me sad to hear that too 
3893	 	so close to level 26 on r.c. 
3894	 	@ see you there 
3895	 	@ i see the photos of your kiss iss beauutifull and so romantic 
3896	 	@ i just realized i didn't put his name on there but he is in the top 10, all 3 guys are very close. so my bad.... 
3897	 	mortality grows closer re: URL
3898	 	@ it's sunoudy 
3899	 	rest in peace farrah fawcet. 
3900	 	ohmy 166 followers.. and it's not 2010 yet 
3901	 	@ ta for the follow! hope you like your k-box gel audio speaker! did you know that with a y adaptor, you can play 2 at once!
3902	 	@ someone wanted a &quot;cuzzy&quot; memorabilia 
3903	 	drinkin coke 
3904	 	buenos dias! getting ready to go to the gym with er-n 
3905	 	doggy likes to play with the vacuum cleaner, don't know why but apparently it's his favorite toy, he goes completly nuts when it's on 
3906	 	@ goodmorning 
3907	 	@ ahh well thank you for your support anyway!
3908	 	farrah fawcett, 62, has lost her valiant battle with cancer. such a beautiful and courageous woman is gone. so sad. 
3909	 	happy birthday nan nice sunny day today i was pleasently surprised
3910	 	@ lol its all good 
3911	 	ispunk@ i wish you could be here for it too 
3912	 	wait.. where are my updates from yesterday?! they vanished into thin air 
3913	 	@ oh yeah! tom! please a reply! please please please! say something! 
3914	 	remember twitter maintenance 5-6p est. rescheduled due to iranian protests and their reliance on twitter 
3915	 	about to take my math final. fackk my life. starbucks makes me happy though 
3916	 	i love my job, and the people i work with 
3917	 	had fun at the lake yesterday; but got really burnt, ouch 
3918	 	@ lol i think i might have gotten a little carried away last night. whatcha think? i am such a dweeb.
3919	 	ahh, back from school only a week and 2 days left of that place 
3920	 	@ omg she died?! 
3921	 	had a present waitin fo him at home the most amazin box #knife ever!! #bessey ... URL
3922	 	@ tnks university of tokyo, april 2010, if i manage to get a scholarship
3923	 	@ i wish you could be here, too. 
3924	 	@ yeah night for the whole wk and on sun. sighh
3925	 	oh no not jill munroe! 
3926	 	@ no, haven't gotten a hold of margie, still need to do that. got twitterberry on new phone 
3927	 	internet still broken. bt sending engineer tomorrow. fingers crossed.
3928	 	perez is reporting farrah fawcett has passed away. now she really is a charlie's angel
3929	 	i want to go swimming, its too damn hot!! but my pool is filthy!! blahh 
3930	 	ugh i really don't want to go to school today. 
3931	 	a family of geese outside our office URL
3932	 	just woke up. texting emily. goin out to a few places today. 
3933	 	@ i'm on the fence. it's more like a help family out trip vs a have fun trip. 
3934	 	@ very sad to hear of your passing (not a phrase you hear often!). 
3935	 	@ partly sunny in potown, sending it eastward 
3936	 	@ those complain about lack of energy tend to waste it the most 
3937	 	@ no!! r u serious?? 
3938	 	is back and missing authentic japanese food 
3939	 	@ idk. 1st i couldn fall asleep, then i got wicked bad stomach cramps, and when i finally fell asleep is wasn't a very deep sleep 
3940	 	@ probably a player signing. maybe one of the rookies. i can see it from my office 
3941	 	meet me at the mall. 
3942	 	just heard the grim news that one of the quintessential american beauties just passed i will wear the farah 'do as tribute today.
3943	 	URL - did i mention i got my teeth cleaned last week-end. look at my smile 
3944	 	@ well sure... if you're going to go *there* 
3945	 	@ lol. damn it. i just burnt my finger. 
3946	 	sitting in lab playing with dna...and laughing at my lab partners...still a great day 
3947	 	@ @ @ @ @ thanks - amazon back now. that was scary 
3948	 	before the storm.. i had plans! blaah 
3949	 	r.i.p. farrah fawcett URL the beloved angel has passed away. (via @
3950	 	watching milk i love this movie.
3951	 	had lemon poppy seed muffins for breakfast... mm... 
3952	 	@ it's tragic but true (and wow tweetdeck is seriously super convenient )
3953	 	@ diz bom dia tb... e fala pra começar a amar pq a vida é curta!! it's a gift from god!! you'll miss it when it's gone!! 
3954	 	@ 'sok. i've got a work around. buying flight today.
3955	 	i'm back. ooh it was so cool again. 
3956	 	being bored like always well at least for now all my friends are gone on vacation! 
3957	 	now i only need another coffee 
3958	 	strawberry rice pudding.. nice stuff 
3959	 	annie is going to korea tomorrow.. i wanna travel so badly. i wish i can go with her!! ahahah.. ahh.........
3960	 	@ wish you were here!! 
3961	 	ugh. just woke up @ sorry been bored stuck in my hotel and i can't get out withouit gettin' lost. lets just say you have vids comin
3962	 	i just want to be better already, goshh. 
3963	 	good sides of the day-i bought myself a big ass bottle of dr. pepper...and it's all miinne! college dun 4 summer! bad-i broke my finger! 
3964	 	now *that's* the ideal weather for 10kms around the lake. and here i go ... *swoosh* ... 
3965	 	farrah fawcett has passed away 
3966	 	@ you're the undisputed authority on the topic. goog recognizes! 
3967	 	last year i drew my plans for 'my little baphomet' URL hasbro didn't return my calls. 
3968	 	yeah today was better 
3969	 	@ hurumf, why do i see happy weekend 
3970	 	jbs new album and new york! i will check back in through out the day. i love @ wish you were coming with me! xoxo
3971	 	@ @ all these hungry people...and no one thought of me ... i'm a loser...that settles it lol
3972	 	@ the tv set, followed by my fountain pen 
3973	 	realizing you were wrong can be humbling. but also very exciting. it means you're growing! and that's all-right 
3974	 	hoping for good weather tomorrow! ahh no rain or thunderstorms please 
3975	 	@ omg i have a picture that i badly photoshopped and it looks like im standing next to you, and i really want you to see it 
3976	 	good morning everyone. 
3977	 	rip farrah ! charlie is going to miss one angel 
3978	 	at work, again... 
3979	 	i love that twitter's downtimes are always when i'm not using it always favoring my timezone
3980	 	@ ya they should b haha its making me mad to gosh 
3981	 	im da boss wearing my fav shirt... mcmb. apparently i have to give it to brina if i see her at warped.. skank URL
3982	 	know one of the reasons @ is so awesome? he asked what he could do to help make my day manageable and agreed to do laundry. 
3983	 	@ i voted for you! 
3984	 	on my way home 
3985	 	general tv media analyses... who has informations 
3986	 	it will be all about tech stuff. i will even show you how to create your own midis if i get enough requests 
3987	 	@ she just passed away this morning soo sad! the og charlie's angel!
3988	 	@ too much ads on my blog. 
3989	 	@ there is a tiny creature on your head! 
3990	 	@ @ i'll join you if you will still be there round 1ish. late lunch today. 
3991	 	getting dressed &amp; getting out!! much to do before tomorrow...excited for my hubby's bday! woohoo 
3992	 	farrah fawset died?!?! how sad! 
3993	 	@ i was actually applying for jobs and the person that i was with was from work one. yes it is hot 
3994	 	damn...another adolescent fantasy gone. rip farrah fawcett. 
3995	 	@ well it's still tuesday so no worries i've made my twd on tuesday more times than i can tell you!
3996	 	@ i has none doing ok....sleepy. undu?
3997	 	@ i can't see it im on my sidekick 
3998	 	@ that's polite version - i only heard &quot;look much better on my bedroom floor&quot; how nice that you would hang it up for her 
3999	 	back to the genealogy research - disc nearly read for australian lady - then i can sleep 
4000	 	still hasn't seen the new transformers!! 
4001	 	where did the sun go? it's overcast and gloomy 
4002	 	it's raining ! 
4003	 	charlie's angel star farrah fawcett passed away. one of the prettiest blondes i've ever landed my eyes on. rip. joesus loves you.
4004	 	its raining ☂
4005	 	sunburned face, torn hands, cracked rib, and it's not the gig til tomorrow!! oww 
4006	 	@ i figured out how to see my tweets and facebook status updates, and i was set the groups seemed like a pain to set up...
4007	 	i'm gonna go take a shower and turn in the last paper i have to deal with 
4008	 	@ you left last night and i missed you.... but i posted this morning. ;) hehe
4009	 	on my brothers ipod touch 
4010	 	@ see you there my friend.. i cant wait 
4011	 	i think donnie's hat got enough facetime.. time to stop sporting the boston logo! 
4012	 	@ yeah, that does work better than just waiting for it in the end i just wonder if i have time to keep up a good blog.
4013	 	@ thanks! you are very kind. i had a wonderful time
4014	 	@ can you please send dewsoldiergirl her confirmation so she can rejoin the community boards which she left of her own free will 
4015	 	ooh i won another trophy in farm town! 
4016	 	@ thanks for checking on it 
4017	 	@ damn i just knew u was gonna bring me turkey bacon ok u can bring it 2morrow
4018	 	@ yeah it has been in the upper 90's with heat indexes over 100 everyday this week. i want to go riding, but it too hot 
4019	 	treating my body 
4020	 	i dont want to become a fat duck!! 
4021	 	all repair people=the cable guy. they make you wait all day for them, making it impossible to get anything else done. so frustrating 
4022	 	@ go out with me.. 
4023	 	has only one more working day left this month - hahahaha - it's been awhile since i last holidayed 
4024	 	thanks to @ @ @ for the props and blips ♫ URL
4025	 	have seen pearl harbor.. me loving that movie... always cried 
4026	 	@ nope. sun is nice an' all. but i don't deal well with heat. 
4027	 	@ yah maine isn't going to be the same with out you ;) we're going to have a full house but one bedroom left there's till time 
4028	 	@ oh it did. it was good, i agree, it certainly wasn't life changing.
4029	 	#digitalbritain on page 11 and bored already......mind you, nothing can hold my attention these days!! 
4030	 	fighting to stay awake. went to bed at 2 am and had to be up @ 6:30 am for work. need caffeine iv...stat! 
4031	 	i am a happy #modxer. are you? 
4032	 	rip farrah fawcett i watched her special&amp;admired her strength so much!glad she's no longer in pain now.she'll 4eva be remembered
4033	 	today's leaders meeting ended early.reached home before 11pm.miracle!! hope this can happen every single time 
4034	 	@ i'm great, thanks 
4035	 	@ stark and 183rd, that is like almost to idaho. that area does have great mexican fare, i agree.
4036	 	my life sucks 
4037	 	@ woo! welcome to the cool kids club. 
4038	 	gonna be busy for awhile.be back in a few hours! 
4039	 	have you checked out on-line only lit mag URL ? also, give 'em a follow @ - you know you should! 
4040	 	my new mouse cursor is awesome! is heart i think. search for cursorfx and you see this! 
4041	 	@ would love to 
4042	 	wishes momma wasn't suffering at work 
4043	 	rip farrah. you'll be missed! 
4044	 	@ while i can agree with your mom, i think the not nice thing you wanted to say would be more entertaining to your followers 
4045	 	i flew half way around the world to go to the gym with my mother and spin. well, there's the tapas 
4046	 	rt@ perezhiltonr.i.p. farrah fawcett URL the beloved angel has passed away. less than a minute ago from web
4047	 	@ carn't believe URL didn't make your bookmarks list we are all very upset here at geek hq
4048	 	@ how goes it red? 
4049	 	i want to support the people of iran. but i have no green photos of me. this is as close as i could get. hope it works for all of you! 
4050	 	holy feck -looks like i'll be doing a ton of unpleasant driving later today. 
4051	 	@ yes, but pyrotechnics are appropriate for 7/4 
4052	 	so sad about farrah fawcett. 
4053	 	guess who just remembered that her bank card is in her scrub top pocket from last night? damn damn damn! haste makes waste 
4054	 	@ she's having a party in heaven with jesus! wish i was invited hehe miss you briana
4055	 	going to chill out @ arne's place. the @ is seperate, since he doesn't tweet 
4056	 	damn!! that skirt!! hmm!! i totally freaked out!! hmm maybe thats not for me cross fingers for the shopping of shoes tom.! haizz. .
4057	 	just had a ton of 'free' frozen food show up from nutrisystem... but since it costs extra if i order it for myself, i won't see it again. 
4058	 	charlie has a new angel! rest in peace farrah fawcett. 
4059	 	is feeling pants and is stuck in work, arh i want 2 go hone 
4060	 	it is only lunchtime 
4061	 	i am so tired my eyes feel as though they are bulging out of my head 
4062	 	@ good morning to you too honey!! huggs 
4063	 	@ god i wish i had your drive/determination. i've been telling myself for months i'd start working out but i havent 
4064	 	@ but thats how i got a eating disorder do you still want to know?
4065	 	itunes is playing all the broken hearted songs. wtf?? ..i definitely started drifting to a time when i was a broken hearted girl 
4066	 	@ i saw it for about 5 minutes. then it went away again 
4067	 	@ we're gonna do all of 'em 
4068	 	@ it can be. it's a good area to be familiar with to say the least. 
4069	 	another long boring day, sucks 
4070	 	im in history watching remember the titans and painting my nails while listening to the new jonas brothers cd that came out this morning 
4071	 	@ sounds like a rival is flagging your ads. not much you can do about that though 
4072	 	goodbye, farrah 
4073	 	@ here's some info on the nutritional value of #wheatgrass: URL - dm me for a coupon code 
4074	 	is sad about farrah 
4075	 	r.i.p. farrah fawcett. i wanted to be her when i was little. 
4076	 	rockness over, wishing i was going to t in the park but hate having to wait till october to see green day...bring on belfast 
4077	 	@ how's the weather been down there? anything to scare you yet? 
4078	 	@ lol god luck with the trainer; what are your goals?
4079	 	hoome! made it through the day... can't wait for dinner, starving!!
4080	 	&quot;hey, i'm kevin. ...and who might you be?&quot; kp is terrifying sometimes 
4081	 	i listen to my favourite song: &quot;groove on&quot; from timati feat. snoop dog...it´s soo very nice yaay
4082	 	mmhmm. who keeps forgetting to update this sucker? mee! lolz. at work and listening to &quot;whatta man&quot;
4083	 	is there anything more lame then pouring a bowl of cereal and remembering you have no milk? no cherrios for me 
4084	 	URL oh guys!! farrah peaced-out oh this is so sad!!
4085	 	everyone go pick up lines vines and trying times by the @ today! its amazing! #lvatt
4086	 	rip farrah fawcett &amp; ed mcmahon... these things usually happen in 3's... 
4087	 	people dice que farrah fawcett murió URL 
4088	 	lovess the sun topped up the tan, more cheeky tan lines !!
4089	 	home on my lunch break. too hot to ride a bike. glad my car is fixed. which i could say the same for the ac. 
4090	 	hello twitter! #iremember playing #haveyouever #follow ed @ !! #140conf
4091	 	so sleepy... maybe i should sleep?! 
4092	 	#computerarts nice, people who don't know can just copy it ;) great contest! pick me!
4093	 	@ and in car? on street via mobile? perhaps i'm just jealous 
4094	 	i just lost a follower...lame 
4095	 	@ wrong url 
4096	 	to all u dutty men asking what park i saw the nastiness taking place - you shld be ashamed of yourself! smh! but it was ladbroke grove! 
4097	 	@ true, true, also gets you into a focused mood 
4098	 	at the hospital. my grandpa doesn't look good. sad day
4099	 	just took a picture with the ford anglia! 
4100	 	can't seem 2get back into the swing of things here- feel very lethargic and tired 
4101	 	school was moved again to m0nday, i'm not sure if i should be happy or not..no fuss yet no allowance..sheesh, be broke soon 
4102	 	passed the first section of the p&amp;c insurance test, but barely failed the other. i'll try again next week.
4103	 	@ is here 
4104	 	@ i like poison ivy the best 
4105	 	@ yes bekuz i was listen to that album too.. lol nah not gonna make it this time.. gotta a meetin this sunday 
4106	 	paramore finally added taylor as a member 
4107	 	@ i love this and great advice 
4108	 	@ not a bad price for the kannagi figure actually. 1/10 makes me cry though. not enough itsuki to luuv. 
4109	 	just read that farrah fawcett died. rip, angel.
4110	 	#iremember the last sunday 
4111	 	@ actually, spontaneous action has hurt people for centuries. i've decided i am the official bubble buster today. love you!
4112	 	tired... it's raining outside my window *sigh*
4113	 	@ where r u friend?? i miss u 
4114	 	@ i dont feel emo anymore im happy atm 
4115	 	it's 93 degrees out but feels like 115 
4116	 	camp last night was actually pretty fun. shana hurt her knee again tho. im watching hercules with bren right now. im hungry.!
4117	 	suggestion contest: suggestion: don't sell the game then disappear. that's shitty. URL
4118	 	wonders what it would be like to win the apple voucher from #squarespace 
4119	 	your so mean 
4120	 	@ happy bday! 
4121	 	rest in peace farrah fawcett. how sad. 
4122	 	@ hey april! how's school? cmc padin? 
4123	 	alton towers trip tomoro anyone want to come?
