ID	sentiment	sentence
17184	neg	@ i just loove skins! shame that 3rd series is over 
17185	neg	@ i need more songs on my itunes! 
17186	neg	can't work out whether i have hayfever or a cold. it will result in a red nose and a bad temper either way 
17187	neg	looking forward to the dentists 
17188	neg	haixt ,, it's been a bad day for me ,, 
17189	neg	oh god. so sick of editing. not even halfway through 
17190	neg	busy, busy...me {its is too cold} i don't want to go outside 
17191	neg	morning world. opening day!! rain in teh forcast 
17192	neg	i *know* coveritlive mobile works on an iphone. but apparently i don't have one of those #txdla09
17193	neg	i current;y hate friendblastpro... it's being dumb... and making my life harder 
17194	neg	it's officially too damn early! my dark circles have dark circles! 
17195	neg	going home today such an awesome vacay!
17196	neg	@ poor puppy 
17197	neg	@ that makes me sad the ones i make are happy and delicious 
17198	neg	just boarded!! @ thanx!! wish you were all coming too i think i hate the word &quot;mama&quot; now!!
17199	neg	none of my friends have twitter 
17200	neg	@ sorry to hear that sweetie. 
17201	neg	its so nice out today i wish i didnt have to work today 
17202	neg	1st call to 3uk about mobbler/last.fm problem, is being investigated and they will get back to me in 48hrs 
17203	neg	@ it was...a lamb 
17204	neg	i'm trying to find a suitable replacement for diet soda....but this large unsweetened iced tea is gross 
17205	neg	i am equipped with new music, including the best of meatloaf w/ 12m &quot;i would do...&quot; - couldn't find 17m version - wooha
17206	neg	still have the effing pink eye, and i actually think it's worse today. math class at 11, but skipping my observation. this makes me sad.
17207	neg	@ now day 2 i hope yours goes away asap!
17208	neg	sad but true ? URL
17209	neg	getting ready to go out with jolie... and being a girl, since i have nothing pretty to wear. i mean, i do, but i'm just being fickle. 
17210	neg	wishing the week was over.... 
17211	neg	misses having a roommate that would go get ice cream or go to the store in the middle of the night. kuhn, that means you. 
17212	neg	@ ack, doesn't seem to work anymore was an awesome tool!
17213	neg	@ fring has gchat, msn, twitter, facebook, skype, etc. last i checkd, nimbuzz dint have the works.. 
17214	neg	@ congrats! i love what bob doyle has to say..but busy tonight 
17215	neg	grabbing some food before class maybe... 11:05-12:20 &amp; 12:30-3:10 then nap or swimming and some speech thing for class at 6ish eww! bye
17216	neg	@ more os fun... muddling thru so i can get my pics up today tho!
17217	neg	at home sick chicken noodle soup&lt;3
17218	neg	i briefly had a follower but she left me - now i feel so alone 
17219	neg	vacation over drove straight through from hot springs....17 &amp; 1/2 hours!
17220	neg	@ the pictures and video in the media break my heart. it's just devastating to think so many hurt, dead, and homeless! 
17221	neg	i need to get more tang at a bodega, my orange/strawberry mix is gone today 
17222	neg	where has all the duchy originals peppermint tea gone?? down to last 2 bags with no replacements in sight 
17223	neg	i get my new camera on thursday! im so excited i could piss myself. oops i already did! 
17224	neg	@ yo homie!! whats nyc saying?? gonna miss you this weekend 
17225	neg	twitter on the crackberry still a no-go 
17226	neg	today i wish to get out of australia. tomorrow i will have the same wish 
17227	neg	@ i did!! it looks good! im gonna twitpic it when its not so red.... im definitely sore today.... 
17228	neg	@ .. you on the tyra show, i will have to watch that online, they dont show it in the uk i dont think. 
17229	neg	trying to decipher my german friend's message. the sad part is i can only speak english. 
17230	neg	@ well, i wish he's let us in on it...so we know when our man is on....i'm missing him lately 
17231	neg	@ i don't have the template on this computer innit sorry.
17232	neg	unreliable internet, potholes and a phone that doesn't dial properly. - text formatting is being stripped from some pages, any ideas?
17233	neg	@ lol yea 
17234	neg	@ eew get coffee beforehand 
17235	neg	i hate the weather in taipei. it always makes me sick. 
17236	neg	@ wowzer. so u not gonna come see me? i could bowl!
17237	neg	oh... i'm just boring... 
17238	neg	starting the day off in a nice, quiet engineering library. my &quot;.&quot; key is stuck. gotta clean out the laptop sometime
17239	neg	maybe i'm chasing the flush .....
17240	neg	@ i know 
17241	neg	university coursework 
17242	neg	@ yes, and he's even hiring, but now that i own a house, i'm not in a great position to relocate to emeryville. 
17243	neg	is mouring the loss of the game... i really liked that show 
17244	neg	@ that's a terrible idea...it would make me sad 
17245	neg	@ lol. poor thing. i'm ok. on the phone at the mo. my best friends mum is in hospital just found out. she's stable now
17246	neg	@ nice. tell deana i'm sorry i didn't call her. 
17247	neg	going back home 
17248	neg	i think my hair is thinning 
17249	neg	@ those are horrific. totally destroys your faith in people. 
17250	neg	@ miley my tummy hurts too and my head hurts it sounds like someone is pounding on my head! 
17251	neg	@ i know! so sad.. 
17252	neg	@ i dont think ive logged in in like a month or more! work too much. my town is probably all run down 
17253	neg	the stitches on my radiohead shirt are coming undone. wahh
17254	neg	i'm freezing 
17255	neg	@ i suppose there aren't any around alabama though. 
17256	neg	standing between me &amp; spring break: 6 days, filing taxes (i owe ), end of term and figuring out grades, dentist today...
17257	neg	it's snowing i'm off too school now.i start my intensive gym class today, so i'm at school until 9!
17258	neg	is annoyed when other people are &quot;too busy&quot; to do their work, so they ask me to do it. not fair! 
17259	neg	@ i can't go to the networking event tonight, i'm interviewing a girl at 6 
17260	neg	just got home from ldn miss it tones already but will return soon lpl
17261	neg	@ did get some time until daughter &amp; baby moved in as mum goes to bed around 8.00pm. now hardly ever unless very late at night 
17262	neg	tuesday? ughh, the weekend is nowhere in sight!! 
17263	neg	dragging @ work hearing tons of sirens going off also check out @ 's krzy rants, omg, wtf !!
17264	neg	@ i'm ok, thanks so much for asking sorry i can't respond to dms atm - darn tweetdeck is playing up 
17265	neg	is pretty sure someone is eating in the bathroom stall. that's really high school of them and kind of sad 
17266	neg	thinking....why did i get sucked into another one 
17267	neg	stomach cramps are getting worse, struggling to walk now. 
17268	neg	april showers isn't supposed to mean snow. *sigh
17269	neg	sick ...and giant accounting test at 6 
17270	neg	@ agreed. 
17271	neg	needs some laughing material... today is going to be long and boring 
17272	neg	working again 
17273	neg	@ how was your birthday? presents? my cell is shut off so cannot call or send text 
17274	neg	@ all i get is &quot;damn you're white&quot;. even in winter 
17275	neg	strange start to the #f1 season. brawn 1,2 in australia, abandoned race in malaysia and 0 points for ferrari so far 
17276	neg	at work 
17277	neg	@ i wish i could do that...unfortunately, it's at work where i need mine. 
17278	neg	studying for a test i don't want to take 
17279	neg	working til 6pm, after that class til 9.45pm, hopefully wing night after that ... miss my isag guys already 
17280	neg	has a throat infection and is feeling sorry for herself... 
17281	neg	i often feel like i'm going to have a panic attack when i have to register for classes. 
17282	neg	working on wwf banners now. was very upset when i figured out that wwf was some panda stuff and not world wrestling federation 
17283	neg	hears it's april, but still sees february when he looks outside. also, woke up with pvcs. lovely. URL
17284	neg	off to work. it is the start of a beautiful day and i will be stuck inside. 
17285	neg	either doing homework or in class til 7 
17286	neg	@ feel better, i'll make sure ur game is there for when u get home!
17287	neg	@ aww thanks! i don't play harp i play violin very badly! think i'll stick to singing!when i need a fanclub i'll be onto you ;-)
17288	neg	this face mask is rlly sticky 
17289	neg	is so nervous about the idea of isp's capping monthly bandwith. not like butterflies nervous, but puking all over the desk nervous 
17290	neg	it finally sunk in. 
17291	neg	had a dream where he was trying to tell his friends that he had just found out he had a child w/ someone, but they didn't care. 
17292	neg	anybody else sad about dr. kutner? 
17293	neg	aarh!! i was doing fine from 1 till 50. questions 51 to 65 were the a to n kind. luckily that was part a. part b was much harder. 
17294	neg	don't know about that business law test i just took...not looking forward to the quantitative analysis test at 10 
17295	neg	@ you look angry in your picture now... lol
17296	neg	tuesday! this week is going so slow 
17297	neg	@ i hate the red ring of death.. had it twice grr
17298	neg	@ say something profound i'm having a bad day. my college is trying to f me over. 
17299	neg	im finally awake but idnt feel soo good 
17300	neg	@ i love piano! my mom played, and it's my favorite music. i'd take it up again, but my fingers are too arthritic. 
17301	neg	i'm cold and nothing seems to be working today like its supposed too...let's see if i can fix something...
17302	neg	my printer / scanner / copier in on the fritz 
17303	neg	@ yay, sleep is good. i slept awful though 
17304	neg	my neck hurts 
17305	neg	watching eastenders revealed while eating chicken noodle soup. going to get upset all over again re: danielle &amp; ronnie. 
17306	neg	not ready for this physics test. 
17307	neg	@ thanks for the invite, but no bowling for me today. 
17308	neg	is having a wonderful morning....not! oversleeping is not good! 
17309	neg	breakfast went away quickly. hungry already 
17310	neg	i love you so, marchio 
17311	neg	@ thanx 
17312	neg	is oh so sad because i left my andiamo leftovers on my counter at home so much for yummy leftovers
17313	neg	@ i work 5 days a week 
17314	neg	@ i would do anything for it to be ridiculously hot right now
17315	neg	@ hope you feel better son! it sucks being sick 
17316	neg	so broke hate not having money 
17317	neg	msn just deleted all my contacts. awesome. add me again 
17318	neg	smile on my face anymore he just makes me extreamly depressed its fair to say i'm put off 
17319	neg	i hate it when i think of something to do and just as i'm about to do it, i forget wht i was gonna do.... 
17320	neg	@ i hated it! and i stan hard for em. 
17321	neg	URL - i wish it was still sat 
17322	neg	got invited to play the national anthem on the cello at the tony salidino tournament! had to say no because i dont have the music 
17323	neg	really want to go v fest the saturdays, lily allen, lady gaga and katy perry! not fair 
17324	neg	rescuing t's twin, not by birth, but definitely by love! just an excuse to see the sheep again, but sadly no top down on the convertible! 
17325	neg	i am just too consumed in doing nothing that i feel i'm doing everything.. i'm too lost in those twisted paths that i made myself..
17326	neg	i'm a problem that'll never ever be solved! 
17327	neg	lovely weather outside. stuck inside. 
17328	neg	new commute record: 1hr20min, normally &lt;30min. they're adding an emergency second lane to 40 through the canyon tonight.
17329	neg	ughh.. maybe that coffee wasn't a good idea 
17330	neg	ugh back to work 
17331	neg	just woke up. so tired. class at 8am. ugh. hate tuesday and thursday 
17332	neg	looking for a small san, trying to decide between vendors &amp; technologies. so many choices, so much money 
17333	neg	trying desperately to find a particular 'fandom secret' about gert yorkes but failing miserably 
17334	neg	can't type 
17335	neg	@ i know. i lived in it in mexico, applied it constantly, and still burned. 
17336	neg	woke up this morning and my throat is soo sore. i still have to go out in the cold air and run james' grandma to the doctor ouchy
17337	neg	going to orlando-city of dreams this weekend..but it's going to be 90 degrees with thunderstorms 
17338	neg	i'm on my last walk with devo &amp; leroy i'm gonna miss them!!
17339	neg	omg. the process of buying a house is mind numbing. 
17340	neg	@ april 1, i registered my blog for beda. however, it has not registered on your list how can i fix it?
17341	neg	reluctantly on my way to school. hurray atleast i can ask shyla how my dexter is doing &lt;3
17342	neg	i think spring was pink slipped 
17343	neg	completed 6h on the bike today, in windy conditions. last 2-3 hours was pure suffering in the wind 
17344	neg	gawd in so out of it.... presentations for my eng class.. so freakin scary! i didn't even finish it. i kno i'm a bad person. 
17345	neg	at work 
17346	neg	today is the official cuddling day and i'm not with the person i wanna cuddle with 
17347	neg	@ i am so sorry! i thought lanni knew! 
17348	neg	@ ouch, a wedding in the morning ?
17349	neg	this week with gomzi..is so..short!!isn't enough!! well..better than nothing..
17350	neg	@ here too 
17351	neg	@ why aren't you stopping around asia for believers never die tour? you have your believers here too.
17352	neg	@ init .. im guessin tinchy gona be there if u's are. have u recovered yet? ur voice sound pretty nasty on radio one sunday x
17353	neg	in work, ridiculously tired though, no appetite and lucozade isn't helping 
17354	neg	it official, i have strep throat 
17355	neg	@ aww i want to join you 
17356	neg	ever feel like god is a kid with a magnifier on an ant hill? im starting to think so... 
17357	neg	reeling from the news that an 11 and a 10 year old are to be charged with attempted murder maybe it should be the parents in the dock?
17358	neg	time for court 
17359	neg	@ the medicine is already down sexy time and it was not in a delightful way lol
17360	neg	i remember like it was yesterday .. i miss you 
17361	neg	@ where are you? 
17362	neg	it just had to snow &gt; dernit
17363	neg	heading to school after 11. sisters sick 
17364	neg	@ i hate having to go to specific stores to buy booze, especially because they're few and far between with shitty hours. 
17365	neg	is going to work 
17366	neg	@ meany, you got me all excited for 90210 and its not out today what cha doing?
17367	neg	@ i can't have a dog in my apartment, can't really afford to move (or want to), and my lifestyle isn't conducive to having one. 
17368	neg	is chillin n listenin 2 some music and sittin in the sun...bout 2 start some boring uni wrk! 
17369	neg	i can't wait for summer to come! i had snow on my car this morning 
17370	neg	u/chf got stopped out this morning for a loss of 80 pips. that swiss is an erratic pair. 
17371	neg	i want to go see 'the boat that rock' but i've got no one to go with 
17372	neg	i'm giving thanks for another day, but why couldn't i just sleep in until a little later? 
17373	neg	@ blech, it oozes out to make its own pyramid. 
17374	neg	my little baby is sick today... sad face 
17375	neg	can't believe the crap that's on the radio. i need @ in my life 
17376	neg	is soo bored and really wants to go to nottingham 
17377	neg	dang!! physics at lunch timee ?? really? it sucks .. but im gonna b with vicky soo its ohhkayy! i lovee tht ladyy !!
17378	neg	@ lol i dont hve sky in my room dya rekon imperal squad wud be a hit if their video werent so .. dirty lol x
17379	neg	@ i'm sry i missed out on ihops. my nose kept bleeding profusely. no fun 
17380	neg	@ sending {{hugs}} 
17381	neg	okay okay, i shall go to sleeo noww mom, could you please stop nagging me??
17382	neg	@ good job, stevo! that game was dismal 
17383	neg	@ really? i'm not. 
17384	neg	still happy that i'm a spartan!! now, wishing this terrible sore throat would go away! 
17385	neg	@ sorry sweetie. how did your contest deal turn out?
17386	neg	@ your leaving?? again.... this makes me sad
17387	neg	@ i know. it sucks. why does that happen to me all the time. i need a different brain.
17388	neg	bummed because she is bummed but kind of happy lent is over in five days.
17389	neg	ugh! been sick all week! somebody save me!! 
17390	neg	and now i should find the courage to open the books 
17391	neg	revising 
17392	neg	counting the minutes in the office today, feeling really icky 
17393	neg	@ uh no, i have my own dishes to do 
17394	neg	truck went in the shop in denver, leaking radiator fluid student prolly not gonna stick it thru; no likee da lifestyle.
17395	neg	home from school, doing nothing. but a lot of homework to do who wants to help me?
17396	neg	@ clare danes? in which movie? i'm confused 
17397	neg	aww poor wee callum isn't well gotta feel sorry for my wee baby, he's away back to bed crying that he's not well
17398	neg	@ i was checking out spotify but you need an invite or to pay 
17399	neg	@ last night pa. dude, go on meebo. i can't just keep updating here to chat with you!
17400	neg	feeling under the weather and wishing i were in bed with the dogs 
17401	neg	it's gonna be a long agonizing tuesday. 
17402	neg	@ i wasn't able to go to glorietta is it a nice movie tho? oscar-win worthy?
17403	neg	ow. my leg hurts today. 
17404	neg	never been so uncomfortable in the car. only 3 hours left one of those few times where stumps come in handy. ash, stay away.
17405	neg	given up on pdf parsing 
17406	neg	hopefully i'm not late to field trip... womp womp 
17407	neg	monkey just woke up. she must not be feeling well. she also wet her sheet 
17408	neg	taking a quiz, &amp; i'm cold 
17409	neg	its a sad, sad day im selling one of the puppies today 
17410	neg	@ they were amazing!! im sad i didnt get to give u or number 5(who was killin it!!) a huge hug 
17411	neg	2 classes til 1:30.. then work til 6. tomorrow will be a very long day 
17412	neg	i can't understand why twitter is unable to keep me logged in. i reauth every day 5 times 
17413	neg	busy week! advising appt, dinner with new roomies, 2 tests, and tons of homework 
17414	neg	@ good question. i had a craving for blonde eyebrows. they dont look too terrible. but worse than before. 
17415	neg	has a nasty chest infection, havent eaten or smoked in 48 hours.... antibiotics had better kick in soon! 
17416	neg	having some issues w/ computer &amp; ipod. little bit of murphy's law. 
17417	neg	driving to jury summons 
17418	neg	awaiting my poor philosophy exam grade... 
17419	neg	thinks he is going to watch wall-e tonight since he has nothing else to do 
17420	neg	anyone reply! this is going so wrong 
17421	neg	it didn't snow at my house 
17422	neg	has wasted all of her day 
17423	neg	last night was way to over whelming... i need to get away, and ive just gotten back.. 8.5 more weeks and then the fun begins.
17424	neg	greaterlansingwelcome back party for the spartans! breslin center, 10:45 this morning! team arrives about 11:15 a.m. wish i could go 
17425	neg	school till 5 today boo!
17426	neg	@ this is about when i would be breaking out the paperclips. 
17427	neg	@ noo no bot for me. at least i dont think so. i gotta edit all night and go into wvaq
17428	neg	it's going to rain today and i forgot my umbrella. hopefully i can get to work before it does or i'll have to dodge raindrops...
17429	neg	@ too late! i insulted a construction worker who gave me attitude for walking in the wrong direction @ queen/yonge. 
17430	neg	got a toothache 
17431	neg	i wish i had a car... need to give out resumes, but the weather is horrible... 
17432	neg	still really hurts. 
17433	neg	normal grading system vs asian grading system. URL lol its so true i went through that 
17434	neg	just played doctor for 20 minutes, and i'm really really sick! hahaha
17435	neg	i am trying to navigate around modern techonology now and realises that i am indeed, tech-bimbotic boohoo!
17436	neg	is waiting 4 a chubb engineer to call so he can get out of this freezing unalarmed warehouse &amp; back 2 the comfort of his warm office 
17437	neg	what a day!! but winter is coming must fix the bath lol
17438	neg	bio test was easy, which means i probably failed 
17439	neg	is exhausted, and has no idea why. 
17440	neg	i guess it just wasnt meant to happen 
17441	neg	set my alarm on 5am instead of 5pm and missed my training class 
17442	neg	@ aww but i like twitterfox! i really like tweetdeck as well. it runs with adobe air #wowroom
17443	neg	in history class. learning about the slaves. i`m bored 
17444	neg	@ yeah i know same here,just cant it to do what i need 
17445	neg	@ oh noo.....that is horrible. pets are our babies - our family members. it's never easy. i'm thinking of u - be strong.
17446	neg	working from home today. it's not the same without my poppy at my feet. 
17447	neg	so scared!! i'm making my frist sales calls 
17448	neg	bashpodder isn't working because wget is choking trying to download rss from feedburner.com. it's apparently blocked in china. 
17449	neg	sick at home the worst part is i can't even play guitar hero world tour... my life sucks...
17450	neg	need to pick up the golf from the vw garage. failed its mot 
17451	neg	awake. really tired. didn't sleep well class at 1 and 4.
17452	neg	i have no followers 
17453	neg	now has a hurty wrist and a hurty eye falling apart at thirty!
17454	neg	biolife , class, choreographing some recital routines, cleaning..not a fun day, but at least my babe comes home tonight&lt;33
17455	neg	#lahore @ essexeating only been to lahore. URL
17456	neg	@ i can see it now... i was having similar issues last night 
17457	neg	i want new scrubs i need to see something different in the mirror. i need to run!!
17458	neg	argh. problem with keyring 
17459	neg	bout to go pay some bills then stop at the hair shop and then the nail salon...yayy i miss doin this every 2 weeks! 
17460	neg	@ amen to that 
17461	neg	wants her dog back 
17462	neg	my throat is a bitch! 
17463	neg	just finished a test! not a good thing considering it was mostly an essay test.
17464	neg	is about to eat some cereal..and get ready for work. i wish that i could have sometime to play the sims..but..there is never enough time 
17465	neg	yay unemployment! i hate my life.
17466	neg	good morning cloudy day i hate cold spring morning !!
17467	neg	my throat hurts @ which of your remedies solved yours? the las thing i need right now is to be sick and without a voice 
17468	neg	madness is over. back to work. 
17469	neg	finally got a second battery for my canon 5d mark ii. why are batteries so hard to get #photog
17470	neg	@ yep yep! certainly more child-friendly than hk. wide pavements, no tricky maneuvers for strollers. but air not too gd too. 
17471	neg	@ hi tried meeting you after tour las year,man said youd gone but u hadnt,i missed u just wondered what you fav song is? x
17472	neg	been doing eyedrops four times a day for almost a fortnight now. i miss every single time and end up with a wet face. epic, epic fail. 
17473	neg	i'm having such a hard time dealing with everything i can't help but think about her alot :/ i wonder how shes handling this. is she ...
17474	neg	another day another half dollar... 
17475	neg	sarah just had her two month check up 12.4 lbs, 22.5 inches long! poor baby is about to get her shots 
17476	neg	@ sorry we missed your bday bash!! 
17477	neg	dam i'm at work wishing the weekend was here.... it's only tuesday people 
17478	neg	hasnt been on twitter for a few days, no internet at mums house for the moment 
17479	neg	on my way to school. i have been wearing my retainer lately so my teeth are sore 
17480	neg	just got up from th longest trip back on a train ever from london so tired 
17481	neg	last week i was late to the dr...this week they are running late &amp; i forgot my book! 
17482	neg	having the hardest time getting outta bed. i have a sore throat of doom and ache all over. 
17483	neg	but i nevaa finished it 
17484	neg	reading 4 imade's class..gross! 
17485	neg	@ the desk! :-/ wish i was in ny!! 
17486	neg	is a misunderstood bitch 
17487	neg	oh no, it looks like it's going to rain, and i have neither a jacket nor an umbrella with me. rain right through easter, too 
17488	neg	wtf i still not feel good 
17489	neg	snow really really sucks and today keeps getting worse 
17490	neg	just woke up and doesn't want any school any more 
17491	neg	@ - aww i miss singing &quot;alabaster box&quot; on day star 
17492	neg	@ yeah it said your page didn't exist, now it's got that. hacked? 
17493	neg	@ 12 p.m. today--if they don't push it back again 
17494	neg	left headphone dead. 
17495	neg	hmm, my local copy of a site is having intermittent db connection issues with a live db server, yet the beta of the same site isn't. 
17496	neg	@ that sounds painful 
17497	neg	@ haha oh yeah, i thought today was the 8th then!! my bad 
17498	neg	@ ohh just the standard tsg set-up 13 inch macbook.... sure would love a pro though...sure would love one 
17499	neg	ahh juicy fruit gum lose their flavour soo quickly 
17500	neg	phone going off - no tweets untill this afternoon 
17501	neg	intranet search results: looks like google , at first glance the relevance seems as bad as in almost every intranet 
17502	neg	@ i missed my first class too. well... i'm going to. lol i have too much stuff to do. i'm really scard about my grades for this
17503	neg	is feeling old today. 
17504	neg	@ another bz day @ college, gotta mk a presntn on gibson guitar robot now as a part of microcontrollers course
17505	neg	what a great start to the holidays im ill 
17506	neg	@ duno what else youre gonna say, but i wish i'd been around in the 70s too possibly 60s, actually.
17507	neg	figuring out what's up for today, why's it cold? 
17508	neg	mam i need me some sleep. stuck in class and wish i was in bed. 
17509	neg	i hate picking out desks i should just build them...it would be 10 times easier!!
17510	neg	@ come back to the states for orlando carnival since i cant make it to miami 
17511	neg	@ i called a few times yesterday now i cant find my cell it might be out in the car.
17512	neg	ugh. i am sick for the second time in a week. this one is worse. 
17513	neg	i still don't know who jadakiss is. 
17514	neg	he called me a shorty!! 
17515	neg	waiting for my wifey to get out of work im home alone 
17516	neg	@ oh no! is there any way of getting them after they sell out?! we're only gonna be able yo afford regular tickets 
17517	neg	dissertation and it is hatefull 
17518	neg	well i did take a personal day today. hurts really bad when i cough and i cough a lot less when i am not moving. 
17519	neg	i'm so torn between the bold, my 8330 &amp; the 8900 
17520	neg	@ there's really a group like that? they should blend the two words together to form � knitter! oh wait, i guess that's normal. 
17521	neg	i love the sun!! i hate school that keeps me out of the sun 
17522	neg	despite a 14 hr sleep, i am already starting to fade this morning. i think i might have gotten sick on the flight home... 
17523	neg	just seen the fail whale. for the first time in ages. 
17524	neg	at work again......it is going to be gorgeous outside and i will be inside! 
17525	neg	at schooll not getting any of this accounting gayy
17526	neg	i just want to move out of a hotel 
17527	neg	is having another crappy day 
17528	neg	@ i've been contracting for a while now, though might have to return to the 'darkside'! 
17529	neg	not feeling well today i want chicken noodle soup and my bed...
17530	neg	@ sigh. true that. 
17531	neg	surfing on the internet ... i'm a litlle bored 
17532	neg	aww, the batteries on my flashing birthday badge are dying 
17533	neg	weight training,humanities,astronomy x2,math - guitar ; last day of sunshine &lt;3
17534	neg	@ well frankmusik is on the uk store but we can't buy it from there... 
17535	neg	i havent been home since xmas break. lm a lil homesick faith.hope.love
17536	neg	@ no use for me. i stay in the mountains, next to yetis cave. no coverage for me... 
17537	neg	work till 5 ... then a project
17538	neg	cant get the webcam to work = [ 
17539	neg	@ ohh!! i've been there (old spaghetti factory)!! 'cept it's been about 20 years... 
17540	neg	back after spending a couple of days with my sis and her family. it's now raining should be doing something about the ironing.
17541	neg	omg...haul tailing out the house, got to my destination no wallet 
17542	neg	@ you are full of good news today , but i am not shooting the messenger...
17543	neg	@ because he doesn't like you 
17544	neg	off to work. i'll be back to play by the time most of you will be gone to bed 
17545	neg	@ ugh! i know the feeling! just dropped $400 on new tires last week 
17546	neg	URL wow sometimes this site is funny, but other times it just really depressing shame that this kind of stuff happens to ppl
17547	neg	ups trackers are really niffty. my phone is in tyler, tx! yay... i miss it 
17548	neg	another long day today is it friday yet??!
17549	neg	that hurt my feelings *b-unit*
17550	neg	@ yo yo happy birthday! wish it was my birthday, instead i got da mono... shitty 
17551	neg	having my at&amp;t dsl going down so frequently is getting very annoying. 
17552	neg	i saw the cutest guy ever!.... in my dream dreams come true right? i hope so! (:
17553	neg	why oh why is it snowing out?! 
17554	neg	my cat is sick again... congestive heart failure .. not sure if she's going to make it this time 
17555	neg	sitting in class bored as hell!! 
17556	neg	brain feels clear, sinuses do not. meh.
17557	neg	@ saw kate in town she has &quot;0% off facials i want o go but i doubt i'll be able to 
17558	neg	is bored and doesnt have anything to do 
17559	neg	@ i didnt 
17560	neg	@ that's what they want is new fans. they don't care about us. 
17561	neg	sweet. 5 jobs applied for. 3 agencies applied to. sadly, there's nothing new on the job boards at bunac though. 
17562	neg	fourth day of holidays, im soo bored!! 
17563	neg	i believe i'm being attacked by allergies. i sneezed twice while outside this morning. my nose got runny...and my eyes are itchy. 
17564	neg	more torture from that weather, uhg. i wish there was a cure for migraines. have little hope of growing out of it since mom suffers too 
17565	neg	is playing iknowledge (??) in facebook. the question is so difficult. URL
17566	neg	just played abit of &quot;left 4 dead&quot;...scared to bits now 
17567	neg	touring harlem. nobody wants to get off for pix but me! denied! 
17568	neg	so the money they hid in golden square has long gone 
17569	neg	i am tired...i dont want to be here...9 hrs left 
17570	neg	woke up waay too late this morning-make that afternoon 
17571	neg	@ coming through greensboro just a minute ago - sorry we didn't bring any fish 
17572	neg	@ can you remind me (repeatedly, perhaps) to call about renters insurance. hiveminder isn't doing the trick, apparently 
17573	neg	@ oh ok.. cali kush it is!! lol (wish we had that out here.. never experienced yet) smh 
17574	neg	my poor mother country of italy. 
17575	neg	@ oh, can't believe i never new 
17576	neg	@ i listed myself yesterday (in 20036) but am still not showing up 
17577	neg	installed the new derailleur and i needed to adjust the headset. i discovered the steerer tube is too long. so no raptobike tomorrow. 
17578	neg	my gta iv ringtone was downloaded 500+ in the first hour whereas my t-mobile ringtone hasn't been downloaded once. sad 
17579	neg	@ still disappointed been riding with @ for a long time, plans r the best but not the handsets 
17580	neg	failing my stats class well dangerously close meghan rose &lt;3
17581	neg	no hubo the big bang theory otra vez, hasta el 13 
17582	neg	today, i was putting on jeans and noting how they're my very favorite jeans and i love them so much. i proceeded to rip them. fml 
17583	neg	i think i've had my fill of poop today with two little ones and a puppy there is more than enough to go around. 
17584	neg	@ i would say reads of nassau street, but that's the dublin equivalent - copy centre? sorry... 
17585	neg	@ yeah, and he was working out west. 
17586	neg	ate too much oysters. baahh. 
17587	neg	... wondering what a pma is 
17588	neg	@ nothin much got a cold i love you more
17589	neg	i'm starting to wonder if i have some sort of magnetic field around me that breaks computers...now my office computer is down. 
17590	neg	rankings dropped for the keyword &quot;buena park businesses&quot; from #5 to #8 
17591	neg	desperate times call for desperate measures. record high of car break-ins in #btv. i was one of them 
17592	neg	@ your mantra sounds like no fun 
17593	neg	@ i'm glad she got there safe! miss her already 
17594	neg	@ dial-up, eww, didn't know people were still on that. 
17595	neg	i wish everyone would just get along ah well, c'est la vie
17596	neg	@ @ @ it's such a shame! 
17597	neg	@ wish i could come see everything but i'm at work all day 
17598	neg	i just got my first fail whale... @
17599	neg	@ aww honey feel better! 
17600	neg	working... i don't feel like working today..
17601	neg	why isn't bumptop out for mac yet? 
17602	neg	i have no money left oh well i don't anything really!! i can wait for 2 weeks unitl i get paied again.
17603	neg	meeting for the next couple hours about automated building control systems 
17604	neg	feeling awful, not hangover ill but ill and what am i doing for the rest of the day? working 
17605	neg	is on bed rest for a few more days, doc's orders. only way my back will heal! this sucks!
17606	neg	@ sorry, only just read your @ re. herb mcgwyer - i've not been able to find it anywhere 
17607	neg	busy day... going to the doctor now... 
17608	neg	hiccups 
17609	neg	is feeling lonely 
17610	neg	is revising for his gcse exams 
17611	neg	is being forced to try this again by the boyfriend. 
17612	neg	gutted to discover @ is going to make a 'digital' version of the cardboard 'totaliser' i'm making for #wesharedi #bluepeter
17613	neg	URL - this is where i will be parked for the next three days. no windows 
17614	neg	it annoys me that a 250 gb hard drive doesn't actually hold 250 gbs. in fact, no drive holds the number of gbs it claims to hold. sucks! 
17615	neg	@ - isn't it justt? i've lost him now. oh, woe is me.
17616	neg	the only negative about my new panera office? the elevator music...snore. kind of annoying actually. forgot headphones 
17617	neg	@ minus out the sand i'm envious...wish we could go to the beach sometime sorry you were sick that day &amp; had a sand blowing day
17618	neg	twitter will never conquer the social networking world if it goes 'over capacity' all the time 
17619	neg	is desperate for some work, getting slightly bored now 
17620	neg	by the power of grayskull...i shall go to work!! 
17621	neg	got a bit of a hot and poorlyish boy on my hands atm. poor baby 
17622	neg	having a nurse come today to give me supplies for cemo at home this cancer thing really just blows.
17623	neg	this is a lot harder than i realized, but i know this is the only way to go in order to be happy in the long run. just right now it sucks
17624	neg	school i need to get in the zone for the game against livermore today.
